,TweetSentence,annotation,calai_candidates,entry_batch,hashtags,phase1CandidateList,phase1Candidates,ritter_candidates,sentID,stanford_candidates,start_time,tweetID,user
2983,💫 💫 💫,[],,0.0,"Issues, WangoTango",[],,,1,,2019-01-27 15:38:45.645444,1952,CSchevoli
2984,Camila's cute belly 😁,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.646006,1953,Micaycay__
2985,Niall performing at,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.646325,1954,suckMatty
2986,Camila and @machinegunkelly on stage at,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.646618,1955,itsAshLopez
2987,100% point on vocals,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.646951,1956,SabrinaPerdom
2988,100% point on styles,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.646951,1956,SabrinaPerdom
2989,100% point on body,[],,0.0,WangoTango,[],,,2,,2019-01-27 15:38:45.646951,1956,SabrinaPerdom
2990,What a great queen 😌👏🏻,[],,0.0,WangoTango,[],,,3,,2019-01-27 15:38:45.646951,1956,SabrinaPerdom
2991,Niam together in  is the only thing today that makes me happy ❤️❤️,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.647697,1957,NataliastylesHa
2992,📸 | Liam at  tonight  [@901Music],[],,0.0,WangoTango,['Liam'],Liam::*2*||,,0,,2019-01-27 15:38:45.648166,1958,xElaPayneX
2993,📲 || Liam backstage at,[],,0.0,WangoTango,['Liam'],Liam::*2*||,,0,,2019-01-27 15:38:45.648572,1959,1DUpdateOT4
2994,Cyrus ladies times three onstage at !,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.648994,1960,cyrxspxrpose
2995,❤️ @MileyCyrus @noahcyrus @tishcyrus,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.648994,1960,cyrxspxrpose
2996,@RyanSeacrest can't help but join the @maroon5 party!!!,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.649436,1961,1027KIISFM
2997,Camila on the backstage of,[],,0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",[],,,0,,2019-01-27 15:38:45.649840,1962,garciacabello2
2998,I love that Maroon 5 is getting to perform so many songs.,[],,0.0,WangoTango,['Maroon 5'],Maroon 5::*3*4*||,,0,,2019-01-27 15:38:45.650259,1963,berrydelicious
2999,"I hope @backstreetboys gets the same, if not more, amount time.",[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.650259,1963,berrydelicious
3000,"2015 Modular Phone: Project Ara ,,,",[],,0.0,"Awesometech, hightech, WangoTango, UFC211","['2015 Modular Phone', 'Project Ara']",2015 Modular Phone::*0*1*2*||Project Ara::*3*4*||,,0,,2019-01-27 15:38:45.651229,1964,rachelnorth4241
3001,CAMILA CABELLO IS COMING FOR BLOOD PASS IT ON,[],,0.0,CC1isComing,[],nan,,0,,2019-01-27 15:38:45.651811,1965,cuhbaeyofine
3002,ON THE LOOSE IS A FUCKIN JAAAAAM MY GUYS,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.651948,1966,MairasLouis
3003,@haileesteinfeld watching and supporting @imjmichaels backstage at  ❤️,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.652087,1967,JuliaMichaelsPH
3004,Camila on 's yellow carpet.,[],,0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",[],,,0,,2019-01-27 15:38:45.652262,1968,garciacabello2
3005,Camila con @JoJoWright (via Instagram de jojowright),[],,0.0,WangoTango,['Instagram'],Instagram::*4*||,,0,,2019-01-27 15:38:45.652644,1969,Pau2_5H
3006,50 COLORS!,[],,0.0,"eurovision, UFC211, WhitePeople, zachbrownbandlive, SamuraiJack, WangoTango",[],nan,,0,,2019-01-27 15:38:45.653091,1970,NexxgenCo
3007,trump 1sssjxjxjxbxbdbdbbdbds,[],,0.0,"eurovision, UFC211, WhitePeople, zachbrownbandlive, SamuraiJack, WangoTango",[],,,1,,2019-01-27 15:38:45.653091,1970,NexxgenCo
3008,YES PLEASE MORE MAROON 5 ❤,[],,0.0,"WangoTango, M5OnWangoTango",[],nan,,0,,2019-01-27 15:38:45.653542,1971,katyloveM5
3009,"Brilliant Recreation for Jurassic World Trailer ,,,",[],,0.0,"Funny, Funnyvideo, WangoTango, UFC211","['Brilliant Recreation', 'Jurassic World Trailer']",Brilliant Recreation::*0*1*||Jurassic World Trailer::*3*4*5*||,,0,,2019-01-27 15:38:45.653680,1972,johnduncan2021
3010,Camila and @machinegunkelly during their performance on  (@MarcusRFrancis on Instagram story)…,[],,0.0,WangoTango,['MarcusRFrancis on Instagram'],MarcusRFrancis on Instagram::*7*8*9*||,,0,,2019-01-27 15:38:45.654331,1973,garciacabello2
3011,Niall in @Chelsea_Briggs' Instagram story (May 13th),[],,0.0,WangoTango,"['Instagram', 'May 13th']",Instagram::*3*||May 13th::*5*6*||,,0,,2019-01-27 15:38:45.654991,1974,claramo2018
3012,📸 | Liam at  tonight,[],,0.0,WangoTango,['Liam'],Liam::*2*||,,0,,2019-01-27 15:38:45.655636,1975,xElaPayneX
3013,Niall on the yellow carpet at  💛,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.656038,1976,NiallsGaIlery
3014,Katy singing Dark Horse at .,[],,0.0,WangoTango,['Dark Horse'],Dark Horse::*2*3*||,,0,,2019-01-27 15:38:45.656440,1977,slayprismatic
3015,@katyperry,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.656440,1977,slayprismatic
3016,Liam watching Niall performing at .,[],,0.0,WangoTango,['Niall'],Niall::*2*||,,0,,2019-01-27 15:38:45.657046,1978,Solo0t5rise
3017,They're definitely friendship goals.,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.657046,1978,Solo0t5rise
3018,@NiallOfficial @LiamPayne I love you both!,[],,0.0,WangoTango,[],,,2,,2019-01-27 15:38:45.657046,1978,Solo0t5rise
3019,liam no @1027KIISFM,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.657878,1979,flavotinha
3020,Hailee Steinfeld com o @JoJoWright.,[],,0.0,WangoTango,['Hailee Steinfeld'],Hailee Steinfeld::*0*1*||,,0,,2019-01-27 15:38:45.658106,1980,SummerBowden4
3021,@adamlevine is so fucken hottttt,[],,0.0,WANGOTANGO,[],nan,,0,,2019-01-27 15:38:45.658671,1981,KarinaJauregui
3022,On my way to @1027KIISFM .,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.658819,1982,captain_smores
3023,I'm presenting!,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.658819,1982,captain_smores
3024,Who's gonna be there?!,[],,0.0,WangoTango,[],,,2,,2019-01-27 15:38:45.658819,1982,captain_smores
3025,😆👌🏽,[],,0.0,WangoTango,[],,,3,,2019-01-27 15:38:45.658819,1982,captain_smores
3026,Camila is going on soon!,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.659599,1983,JhorellyM
3027,We're live on Instagram (@901Music).,[],,0.0,WangoTango,['Instagram'],Instagram::*3*||,,1,,2019-01-27 15:38:45.659599,1983,JhorellyM
3028,Follow along there!,[],,0.0,WangoTango,[],,,2,,2019-01-27 15:38:45.659599,1983,JhorellyM
3029,| @iHeartRadio,[],,0.0,WangoTango,[],,,3,,2019-01-27 15:38:45.659599,1983,JhorellyM
3030,"Clumsy Baby Elephant ,,,",[],,0.0,"Funnyanimal, funnyelephant, WangoTango, UFC211",['Clumsy Baby Elephant'],Clumsy Baby Elephant::*0*1*2*||,,0,,2019-01-27 15:38:45.660553,1984,stephenblake451
3031,IM SCREAMING JOLENE IS SUCH AN ICONIC SONG,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.660953,1985,swirlkj
3032,Niall in justinstirling's Instagram story (May 13th),[],,0.0,WangoTango,"['Instagram', 'May 13th']",Instagram::*3*||May 13th::*5*6*||,,0,,2019-01-27 15:38:45.661090,1986,93_irishboy
3033,Here's the video of Miley &amp; Noah singing Happy Birthday to @tishcyrus 🎊🎂❤️,[],,0.0,nan,"['Miley', 'Noah', 'Happy Birthday']",Miley::*4*||Noah::*6*||Happy Birthday::*8*9*||,,0,,2019-01-27 15:38:45.661732,1987,khelms1998
3034,AHHHHH,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.662601,1988,SilviaCR48lm
3035,CAUSE BABY TONIGHT WE'RE BEAUTIFUL NOWWW!!!!!,[],,0.0,WangoTango,[],nan,,1,,2019-01-27 15:38:45.662601,1988,SilviaCR48lm
3036,@Zedd,[],,0.0,WangoTango,[],,,2,,2019-01-27 15:38:45.662601,1988,SilviaCR48lm
3037,Niall cantando This Town no  !,[],,0.0,WangoTango,['Town'],Town::*3*||,,0,,2019-01-27 15:38:45.662991,1989,flavotinha
3038,VIDEO || Niall walking around at  today !,[],,0.0,WangoTango,['Niall'],Niall::*2*||,,0,,2019-01-27 15:38:45.663434,1990,LanaJPradipta
3039,NIAM,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.663963,1991,luanaborstnez
3040,HARRY CANTANDO SC,[],,0.0,WangoTango,[],nan,,1,,2019-01-27 15:38:45.663963,1991,luanaborstnez
3041,HS1,[],,0.0,WangoTango,[],nan,,2,,2019-01-27 15:38:45.663963,1991,luanaborstnez
3042,LIAM SINGLE,[],,0.0,WangoTango,[],nan,,3,,2019-01-27 15:38:45.663963,1991,luanaborstnez
3043,2017 SALVO,[],,0.0,WangoTango,[],nan,,4,,2019-01-27 15:38:45.663963,1991,luanaborstnez
3044,On The Loose via @chxudry.,[],,0.0,WangoTango,['Loose'],Loose::*2*||,,0,,2019-01-27 15:38:45.664183,1992,analuiza13792
3045,posted at,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.664565,1993,TatiNuniez
3046,Niall cantando Scared to be lonely en el  .,[],,0.0,WangoTango,['Scared'],Scared::*2*||,,0,,2019-01-27 15:38:45.664698,1994,NEIDA_1D200
3047,-CT♡,[],,0.0,WangoTango,[],nan,,1,,2019-01-27 15:38:45.664698,1994,NEIDA_1D200
3048,Queen @camila_cabello!,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.665274,1995,AlannnaDrummond
3049,❤️👑,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.665274,1995,AlannnaDrummond
3050,"Chris Pratt and Jimmy Fallon Sing ""Nonsense Karaoke"" ,,,",[],,0.0,"Amazing, funny, WangoTango, UFC211","['Chris Pratt', 'Jimmy Fallon Sing', 'Nonsense Karaoke']",Chris Pratt::*0*1*||Jimmy Fallon Sing::*3*4*5*||Nonsense Karaoke::*6*7*||,,0,,2019-01-27 15:38:45.665583,1996,neilfisher235
3051,Keep moving.,[],,0.0,"WangoTango, BeltandRoad",[],,,0,,2019-01-27 15:38:45.666343,1997,AlifaaSz80mpx
3052,Backstage babes @MileyCyrus x @halsey 😍🔥🎉,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.666711,1998,iRespectMiley
3053,Is everything okay at home @katyperry?,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.667041,1999,laurengosolo
3054,THEY INTERVIEWED LIAM I'M SO GLAD THAT I'M WATCHING 😭😭😭,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.667388,2000,lonelycurlshes
3055,Liam is so fine what on earth,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.667527,2001,_JasonBrown21
3056,World Trends:  | Portugal |  |  | | Free Unfollow Unfollowers |,[],,0.0,"UFC211, WangoTango, LaDivinaComida, MinhaMãeSempreDiz","['World Trends', 'Portugal', 'Free Unfollow Unfollowers']",World Trends::*0*1*||Portugal::*3*||Free Unfollow Unfollowers::*8*9*10*||,,0,,2019-01-27 15:38:45.667863,2002,appunfollowers
3057,Look Full Photo ini,[],,0.0,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack",['Look Full Photo'],Look Full Photo::*0*1*2*||,,0,,2019-01-27 15:38:45.668628,2003,JuliaSarah99
3058,Bobby Ryan,[],,0.0,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack",[],nan,,1,,2019-01-27 15:38:45.668628,2003,JuliaSarah99
3059,Frankie,[],,0.0,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack",[],nan,,2,,2019-01-27 15:38:45.668628,2003,JuliaSarah99
3060,Who else wants a private serenade from @NiallOfficial?!!??,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.669139,2004,aliensnaspceshp
3061,Camila and @machinegunkelly performing on  (@iHeartRadio on Snapchat),[],,0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",['Snapchat'],Snapchat::*7*||,,0,,2019-01-27 15:38:45.669517,2005,garciacabello2
3062,Niall at  yellow carpet!,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.670022,2006,1DIndiaTour
3063,Gorgeous as always!,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.670413,2007,saiiapichaya
3064,Hi @Camila_Cabello 👋🏼😘,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.670413,2007,saiiapichaya
3065,i LOVE how she sings this,[],,0.0,nan,['LOVE'],LOVE::*1*||,,0,,2019-01-27 15:38:45.670740,2008,dejavunarryy
3066,I want front row   @1027kiisfm,[],,0.0,"wangotango, UPGRADE",[],,,0,,2019-01-27 15:38:45.671176,2009,NexusSocialLA
3067,Camila on @iHeartRadio's snapchat story,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.671434,2010,LalYazareth
3068,"The Carrot is Always Mike’s Favorite ,,,",[],,0.0,"hamster, cutehamster, WangoTango, UFC211","['Carrot', 'Mike']",Carrot::*1*||Mike::*4*||,,0,,2019-01-27 15:38:45.671778,2011,LittleJonnySmit
3069,"May 13th: Niall performing ""Slow Hands"" (via @chxudry) (2)",[],,0.0,WangoTango,"['May 13th: Niall', 'Slow Hands']",May 13th: Niall::*0*1*2*||Slow Hands::*4*5*||,,0,,2019-01-27 15:38:45.672376,2012,nece_tibbit007
3070,Camila durante Bad Things no  (via @CabellosEffect),[],,0.0,WangoTango,['Bad Things'],Bad Things::*2*3*||,,0,,2019-01-27 15:38:45.673001,2013,defensecabeIlo
3071,Camila durante Bad Things no  (via @TigerBeatNow no Snapchat),[],,0.0,WangoTango,"['Bad Things', 'Snapchat']",Bad Things::*2*3*||Snapchat::*8*||,,0,,2019-01-27 15:38:45.673515,2014,screammila
3072,Camila on stage at .,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.674283,2015,LalYazareth
3073,"HE WAS SO NERVOUS THAT DAY,",[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.674759,2016,baeLucz
3074,Camila durante Bad Things no  (via @avaxcabello),[],,0.0,WangoTango,['Bad Things'],Bad Things::*2*3*||,,0,,2019-01-27 15:38:45.675037,2017,defensecabeIlo
3075,"Dogs Annoying Cats with Their Friendship ,,,",[],,0.0,"Funnycat, adorable, WangoTango, UFC211","['Dogs Annoying Cats', 'Friendship']",Dogs Annoying Cats::*0*1*2*||Friendship::*5*||,,0,,2019-01-27 15:38:45.675557,2018,sueskinner8591
3076,Katy's  performance just ended!,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.676193,2019,heartedkaty
3077,"Set list: Chained To The Rhythm, Teenage Dream, Firework, Dark Horse, E.T., Roar and Bon Appétit.",[],,0.0,WangoTango,"['Chained', 'Rhythm', 'Teenage Dream', 'Firework', 'Dark Horse', 'E.T', 'Roar', 'Bon Appétit']",Chained::*2*||Rhythm::*5*||Teenage Dream::*6*7*||Firework::*8*||Dark Horse::*9*10*||E.T::*11*||Roar::*12*||Bon Appétit::*14*15*||,,1,,2019-01-27 15:38:45.676193,2019,heartedkaty
3078,im not emotional,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.677745,2020,snugglyoongs
3079,CES 2016: Google's Project Tango phone dances with Lenovo for its first consumer outing,[],,0.0,WangoTango,"['CES 2016', ""Google's Project Tango"", 'Lenovo']",CES 2016::*0*1*||Google's Project Tango::*2*3*4*||Lenovo::*8*||,,0,,2019-01-27 15:38:45.677897,2021,scienceLeMagazi
3080,So proud of this family.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.678735,2022,crazyforholt
3081,insensibles💔,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.679038,2023,vodkalaurenss
3082,Show has been amazing but I only came to see @TanyaRad @1027KIISFM,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.679174,2024,joorshao
3083,this whole look is so forced,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.679608,2025,laurengirlxxv2
3084,@PCamilaCabello Best performance?,[],,0.0,nan,['Best'],Best::*1*||,,0,,2019-01-27 15:38:45.679753,2026,PopPoIls
3085,She might not need anyone else but we NEED you @HaileeSteinfeld!!!!,[],,0.0,WangoTango,['NEED'],NEED::*8*||,,0,,2019-01-27 15:38:45.680100,2027,onedire79089870
3086,Camila on @Chelsea_Briggs Instagram story.,[],,0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",['Instagram'],Instagram::*3*||,,0,,2019-01-27 15:38:45.680677,2028,garciacabello2
3087,We Can't Stop!,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.681279,2029,miam166
3088,ADAM LEVINE'S GUITAR SOLO JUST KILLED ME,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.681475,2030,megan_wolo
3089,miley is the best idol you can have,[],,0.0,wangotango,[],nan,,0,,2019-01-27 15:38:45.681660,2031,queengrimmiex
3090,HQ | Camila no yellow carpet do,[],,0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",['Camila'],Camila::*2*||,,0,,2019-01-27 15:38:45.681805,2032,5hot5_4ever
3091,A GODDESS @katyperry 💋,[],,0.0,WangoTango,['GODDESS'],GODDESS::*1*||,,0,,2019-01-27 15:38:45.682292,2033,perrygwza
3092,"Chameleon Loves to Pop Bubbles ,,,",[],,0.0,"Adorable, chameleon, WangoTango, UFC211","['Chameleon Loves', 'Pop Bubbles']",Chameleon Loves::*0*1*||Pop Bubbles::*3*4*||,,0,,2019-01-27 15:38:45.682721,2034,JaneJaneparr420
3093,"Niall cantando ""On The Loose"" esta tarden en el !",[],,0.0,WangoTango,['On The Loose'],On The Loose::*2*3*4*||,,0,,2019-01-27 15:38:45.683259,2035,lours_1D
3094,(2),[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.683259,2035,lours_1D
3095,Niall en el backstage del  .-CT♡,[],,0.0,WangoTango,['CT'],CT::*5*||,,0,,2019-01-27 15:38:45.684017,2036,StylesCoxAura
3096,📸 | Niall autografando posters no backstage do  .,[],,0.0,WangoTango,['Niall'],Niall::*2*||,,0,,2019-01-27 15:38:45.684543,2037,1DinfiniteZayn
3097,Niall no backstage do  ontem - 13/05.,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.685123,2038,TekaEstefani
3098,How good is this bunny at playing Jenga game will surprise you!,[],,0.0,"cutebunny, adorablebunny, WangoTango, UFC211",['Jenga'],Jenga::*7*||,,0,,2019-01-27 15:38:45.685638,2039,rosehamilton291
3099,",,,",[],,0.0,"cutebunny, adorablebunny, WangoTango, UFC211",[],,,1,,2019-01-27 15:38:45.685638,2039,rosehamilton291
3100,Niall apresentando 'This Town' no .,[],,0.0,WangoTango,['This Town'],This Town::*2*3*||,,0,,2019-01-27 15:38:45.686362,2040,Californiabittc
3101,"Using Siri To Get Married ,,,",[],,0.0,"getmarried, usingsiri, WangoTango, UFC211","['Using Siri', 'Get Married']",Using Siri::*0*1*||Get Married::*3*4*||,,0,,2019-01-27 15:38:45.686819,2041,william36567291
3102,suicide,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.687365,2042,blockykidplays
3103,@MileyCyrus takes us to !,[],,0.0,Malibu,[],,,0,,2019-01-27 15:38:45.687510,2043,lastgodbye
3104,✌️,[],,0.0,Malibu,[],,,1,,2019-01-27 15:38:45.687510,2043,lastgodbye
3105,Miley backstage with fans.,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.687941,2044,chem_is_TRY__
3106,Tomorrow 🙌,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.688243,2045,kimnlarry
3107,"@aaroncarter just remixed ""I Want Candy"" &amp; we CANNOT DEAL 😫😫😫",[],,0.0,WANGOTANGO,"['I Want Candy', 'DEAL']",I Want Candy::*3*4*5*||DEAL::*9*||,,0,,2019-01-27 15:38:45.688478,2046,NJHLove93
3108,Niall cantando This Town en el !,[],,0.0,WangoTango,['Town'],Town::*3*||,,0,,2019-01-27 15:38:45.689187,2047,CamiHoran1D1
3109,!❤,[],,0.0,WangoTango,[],,,1,,2019-01-27 15:38:45.689187,2047,CamiHoran1D1
3110,| @katyperry at  with her niece Stella and @Geli's daughter ❤️,[],,0.0,"PHOTO, WangoTango",['Stella'],Stella::*6*||,,0,,2019-01-27 15:38:45.689714,2048,anggeign_
3111,"Baby Elephant Bathing ,,,",[],,0.0,"Funnyanimal, funnyelephant, WangoTango, UFC211",['Baby Elephant Bathing'],Baby Elephant Bathing::*0*1*2*||,,0,,2019-01-27 15:38:45.690314,2049,jasmine15097885
3112,this all looks like such a forced image by his label lmao,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.690845,2050,macaronileoni
3113,Niall onstage at @1027KIISFM  today!,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.691021,2051,1DIndiaTour
3114,Camila no backstage do,[],,0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",[],,,0,,2019-01-27 15:38:45.691560,2052,5hot5_4ever
3115,Pics of Miley performing,[],,0.0,WangoTango,['Pics of Miley'],Pics of Miley::*0*1*2*||,,0,,2019-01-27 15:38:45.691887,2053,MySmilerSide
3116,"Giant Star Wars LEGO Super Star Destroyer Shattered in Slow Motion ,,,",[],,0.0,"Amazing, slowmotion, WangoTango, UFC211",[],,,0,,2019-01-27 15:38:45.692443,2054,annastewart6551
3117,Niall in courtneyjbarry's Instagram story (May 13th),[],,0.0,WangoTango,"['Instagram', 'May 13th']",Instagram::*3*||May 13th::*5*6*||,,0,,2019-01-27 15:38:45.693141,2055,93_irishboy
3118,We are loving this powerful performance from @HaileeSteinfeld and @machinegunkelly,[],,0.0,WangoTango,[],,,0,,2019-01-27 15:38:45.693822,2056,onedire79089870
3119,The fandom might as well be in the  right now with all the things the boys are throwing at us right now @LiamPayne  Niall,[],,0.0,"UFC211, WangoTango",['Niall'],Niall::*23*||,,0,,2019-01-27 15:38:45.694291,2057,liamschocochips
3120,SUCH A BEBBEEEEE,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.695151,2058,niallassun
3121,OMG NIAM JUST MET!!,[],,0.0,WangoTango,[],nan,,0,,2019-01-27 15:38:45.695299,2059,MurkOfficial
3122,"Time to drop the bass, 'cause Zedd's performing next!",[],,0.0,WangoTango,"[""Zedd's""]",Zedd's::*6*||,,0,,2019-01-27 15:38:45.695486,2060,realwesleywess
3123,Liam watching Niall Horan perform at,[],,0.0,WangoTango,['Niall Horan'],Niall Horan::*2*3*||,,0,,2019-01-27 15:38:45.696035,2061,perrieleharry
3124,that's hot,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.696518,2062,lourrie
3125,We LOVE  @MileyCyrus!,[],,0.0,"Malibu, WangoTango",['LOVE'],LOVE::*1*||,,0,,2019-01-27 15:38:45.696659,2063,MCisexcellent
3126,Camila and @machinegunkelly performing Bad Things tonight at,[],,0.0,WangoTango,['Bad Things'],Bad Things::*4*5*||,,0,,2019-01-27 15:38:45.697049,2064,8Raegan
3127,Which group is the most oppressed?,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.697559,2065,MWMWWWWWWWWWMWM
3128,Is there such thing as white privilege?,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.697908,2066,trumpocrat
3129,The Govt census now considers Hispanics white.,[],,0.0,WhitePeople,"['Govt', 'Hispanics']",Govt::*1*||Hispanics::*5*||,,0,,2019-01-27 15:38:45.698265,2067,RayKoagel
3130,What is all of this fuss?,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.698265,2067,RayKoagel
3131,is trending for everyone to hate on Whites and If your a white male who's proud of his heritage you're a racist fucking NAZI,[],,0.0,WhitePeople,"['Whites', 'NAZI']",Whites::*7*||NAZI::*23*||,,0,,2019-01-27 15:38:45.699138,2068,RedPilled88
3132,"Wait, what?",[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.700026,2069,word_in_edgewis
3133,This makes no sense.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.700026,2069,word_in_edgewis
3134,"How can a group of people not have a ""culture""?",[],,0.0,nan,[],,,2,,2019-01-27 15:38:45.700026,2069,word_in_edgewis
3135,Everyone has culture.,[],,0.0,nan,[],,,3,,2019-01-27 15:38:45.700026,2069,word_in_edgewis
3136,When  set their minds towards a goal there is nothing they cannot accomplish.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.700820,2070,NathanielGSmith
3137,Be proud of your heritage…,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.700820,2070,NathanielGSmith
3138,Don't Lose Your Head,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.701456,2071,58Nodoubt
3139,Children as young as five turned into executioners   via…,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.701456,2071,58Nodoubt
3140,"Without , blacks would still be in slavery.",[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.701968,2072,hrt2know
3141,My ancestors fought and died to end it.,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.701968,2072,hrt2know
3142,Where are my repara…,[],,0.0,WhitePeople,[],,,2,,2019-01-27 15:38:45.701968,2072,hrt2know
3143,No society ever thrived because it had a large and growing class of parasites living off those who produce.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.702731,2073,dianedavis8180
